agmerra_0001_217_DZA_NF	generated from NASA GISS AgMERRA NetCDF4
0.1250 35.8750
month day year tmax tmin solar rain rh wind
4 7 1989 23.200 11.300 240.741 0.000 25.200 1.000
4 8 1989 30.200 12.600 256.944 0.000 15.100 2.600
4 9 1989 24.000 12.600 217.593 0.000 32.200 2.000
4 10 1989 17.500 11.900 163.194 9.800 57.400 4.400
4 11 1989 19.300 12.700 207.176 3.900 48.100 5.500
4 12 1989 19.200 12.900 274.306 0.000 55.400 7.700
4 13 1989 18.600 12.600 251.157 0.000 50.700 7.500
4 14 1989 20.300 12.700 263.889 0.000 36.600 2.800
4 15 1989 23.800 11.700 299.769 0.000 34.700 3.200
4 16 1989 19.000 11.200 246.528 0.000 54.900 5.000
4 17 1989 20.300 10.500 284.722 0.000 34.700 1.200
4 18 1989 23.300 10.200 304.398 0.000 25.000 4.100
4 19 1989 21.000 12.700 170.139 0.000 46.300 1.500
4 20 1989 21.800 12.300 260.417 0.000 35.800 2.300
4 21 1989 23.900 11.800 293.981 0.000 34.700 0.800
4 22 1989 24.400 13.900 270.833 0.000 26.000 1.500
4 23 1989 25.200 13.900 306.713 0.000 29.800 0.900
4 24 1989 32.600 14.300 179.398 0.000 17.800 1.600
4 25 1989 19.400 13.700 105.324 1.500 46.500 2.400
4 26 1989 18.700 11.600 211.806 5.100 49.800 5.400
4 27 1989 16.800 11.000 299.769 0.000 34.900 3.400
4 28 1989 19.300 11.900 281.250 0.000 49.300 5.500
4 29 1989 20.900 13.000 298.611 0.000 30.100 1.900
4 30 1989 20.700 12.300 331.019 0.000 39.900 3.000
5 1 1989 20.700 11.200 312.500 0.000 26.000 1.900
5 2 1989 23.700 10.300 336.806 0.000 16.500 3.000
5 3 1989 25.400 12.900 331.019 0.000 17.300 3.500
5 4 1989 23.600 11.500 311.343 0.000 29.100 3.900
5 5 1989 29.200 12.300 334.491 0.000 15.900 4.300
5 6 1989 31.600 15.000 322.917 0.000 13.200 2.800
5 7 1989 28.500 15.100 315.972 0.000 20.000 2.400
5 8 1989 27.200 14.800 270.833 0.000 23.800 1.900
5 9 1989 22.700 13.900 180.556 0.000 44.100 2.200
5 10 1989 25.900 14.100 285.880 0.000 29.000 1.000
5 11 1989 25.900 15.100 254.630 0.000 29.900 1.500
5 12 1989 24.500 14.900 275.463 0.000 40.300 4.200
5 13 1989 22.800 15.300 251.157 0.000 44.400 4.400
5 14 1989 25.200 14.500 313.657 0.000 39.600 0.800
5 15 1989 23.900 15.600 274.306 0.800 35.400 2.400
5 16 1989 27.000 14.900 327.546 0.000 15.700 2.600
5 17 1989 29.000 15.400 337.963 0.000 11.700 2.700
5 18 1989 31.600 15.100 356.481 0.000 10.000 3.500
5 19 1989 32.700 16.700 340.278 0.000 13.000 4.800
5 20 1989 33.000 18.700 305.556 0.000 17.600 1.800
5 21 1989 24.500 17.200 181.713 0.500 40.500 2.800
5 22 1989 27.200 16.000 260.417 0.000 36.800 3.300
5 23 1989 21.900 16.200 180.556 0.000 50.200 2.800
5 24 1989 24.800 15.400 200.231 0.000 39.300 2.300
5 25 1989 26.700 15.500 313.657 0.000 26.900 1.300
5 26 1989 26.100 15.900 160.880 0.500 30.100 4.500
5 27 1989 25.600 16.000 307.870 1.500 42.500 4.600
5 28 1989 24.000 16.300 224.537 0.000 51.600 3.300
5 29 1989 26.800 16.700 194.444 0.000 44.100 2.700
5 30 1989 22.800 15.900 309.028 0.000 46.300 5.000
5 31 1989 23.400 16.200 329.861 0.000 41.600 5.500
6 1 1989 23.200 15.900 313.657 0.000 44.200 4.600
6 2 1989 25.600 15.700 271.991 0.000 37.400 4.200
6 3 1989 25.300 16.600 261.574 0.500 37.700 2.000
6 4 1989 21.100 16.100 155.093 4.500 57.000 1.300
6 5 1989 23.000 15.200 327.546 0.400 45.400 2.800
6 6 1989 27.200 16.300 306.713 0.000 28.100 2.200
6 7 1989 26.400 16.100 314.815 0.000 34.500 1.500
6 8 1989 27.600 17.000 306.713 0.000 34.300 0.900
6 9 1989 28.100 17.200 253.472 0.000 36.300 2.700
6 10 1989 27.400 17.200 325.231 0.000 31.600 1.900
6 11 1989 31.900 17.400 326.389 0.000 19.000 3.900
6 12 1989 31.700 18.100 318.287 0.000 18.800 3.500
6 13 1989 34.000 18.800 306.713 0.000 16.900 3.400
6 14 1989 33.700 19.600 329.861 0.000 17.800 4.200
6 15 1989 35.300 19.300 321.759 0.000 20.100 5.100
6 16 1989 38.500 21.400 159.722 0.000 14.200 4.800
6 17 1989 31.100 20.600 274.306 1.600 30.100 2.500
6 18 1989 33.300 18.800 312.500 0.000 19.700 2.500
6 19 1989 31.700 19.400 302.083 0.000 22.000 1.900
6 20 1989 28.400 18.200 328.704 0.000 33.400 3.700
6 21 1989 30.900 17.700 349.537 0.000 26.300 3.700
6 22 1989 32.800 20.000 302.083 0.000 25.300 1.500
6 23 1989 34.500 22.000 339.120 0.000 26.300 1.000
6 24 1989 33.400 21.500 337.963 0.000 28.400 1.100
6 25 1989 39.500 22.500 349.537 0.000 11.500 0.400
6 26 1989 35.500 21.100 336.806 0.000 18.400 3.100
6 27 1989 31.000 21.200 346.065 0.000 31.400 4.300
6 28 1989 32.500 20.700 303.241 0.000 26.100 0.900
6 29 1989 35.900 21.000 291.667 0.000 21.700 2.700
6 30 1989 41.700 22.100 277.778 0.000 11.900 2.100
7 1 1989 30.900 19.600 328.704 0.000 31.400 3.800
7 2 1989 31.300 21.300 343.750 0.000 35.600 2.000
7 3 1989 33.600 21.200 324.074 0.000 23.100 1.200
7 4 1989 31.900 20.900 229.167 0.500 31.500 2.000
7 5 1989 34.100 20.100 228.009 0.000 32.300 2.200
7 6 1989 32.800 20.900 267.361 0.000 38.000 1.900
7 7 1989 31.500 20.000 325.231 0.000 26.900 2.600
7 8 1989 32.200 20.200 324.074 0.000 24.000 2.100
7 9 1989 29.900 20.300 259.259 0.900 44.000 1.900
7 10 1989 38.800 23.100 299.769 0.000 15.000 2.600
7 11 1989 31.200 21.300 313.657 0.000 42.000 3.800
7 12 1989 30.900 20.700 196.759 0.000 33.100 4.600
7 13 1989 30.600 20.000 337.963 0.000 31.000 4.300
7 14 1989 32.300 20.400 341.435 0.000 23.800 2.300
7 15 1989 35.000 21.500 339.120 0.000 12.000 1.500
7 16 1989 34.300 22.600 331.019 0.000 25.900 1.800
7 17 1989 34.500 22.200 328.704 0.000 23.800 2.200
7 18 1989 37.200 21.900 333.333 0.000 16.400 2.000
